"compet" "K" "fs" "fa" "probamating" "G" "b" "pmut" "mean_dist" "c" "run" "max.X.sex" "max.X.sex.t" "mix" "max.nb.sex" "max.nb.sex.t" "nb.all.end" "nb.sex.end" "X.all.end" "X.sex.end" "end.t" "mean.X.sex" "mean.X.asex" "sd.X.sex" "sd.X.asex" "seed"
"2481" "_fc_" "10" "10" "2" "1" "13" "0.9" "5e-05" "1.1" "0.5" "113" 191 922 0.999967256057629 100161 913 97347 97345 199 189 1000 99.8681082746931 1 57.5927552435832 0 42
"2491" "_fc_" "10" "10" "2" "1" "7" "0.3" "0.005" "2.3" "1.2" "352" 191 780 0.99574007886789 81186 98 79711 79358 199 190 1000 99.0109377756496 103.549575070822 57.6991307862305 59.0864010666761 42
"2501" "_fc_" "10" "10" "8" "1" "5" "0.4" "5e-05" "0.7" "1" "38" 66 66 0.126839107736118 11129 20 57058 2367 82 61 73 55.667511618082 40.5139419648571 2.81098945673571 24.9564506847038 42
"2511" "_fc_" "10" "3" "2" "1" "10" "0.2" "5e-04" "1.1" "0.5" "114" 13 23 0.0490360435875943 1206 1 3035 117 18 13 23 5.61538461538461 8.79952021932831 4.57287005977148 5.5268137275333 42
"2521" "_fc_" "10" "3" "2" "1" "20" "0.9" "5e-04" "2.6" "1.2" "410" 27 19 0.609497964721845 3802 16 12543 533 68 13 29 5.5797373358349 34.9261448792673 4.10204908524936 18.8944314870743 42
"2531" "_fc_" "10" "4" "2" "1" "20" "0.8" "0.005" "2.9" "5" "475" 38 23 0.749342504551892 6820 21 28082 1229 151 14 58 6.27502034174125 77.6651398354001 4.23640219072421 41.2093092676737 42
"2541" "_fc_" "10" "6" "5" "1" "12" "0.3" "5e-04" "0.5" "0.5" "4" 18 20 0.181026137463698 3631 11 11812 480 28 3 25 1.10833333333333 15.2770914225203 1.10829729536798 8.05667821135775 42
"2551" "_fc_" "10" "9" "2" "1" "18" "1" "0.005" "1.8" "5" "254" 191 833 0.995495231966302 91590 637 89409 89016 199 189 1000 99.4576929990114 103.801526717557 57.5097541403777 57.9350559846877 42
"2561" "_fc_" "10" "9" "6" "1" "9" "0.4" "5e-05" "2.1" "1" "307" 199 119 0.0420840042575257 38117 41 109923 4626 199 199 119 191.584306095979 93.8621898059774 5.29186260822586 54.3580097433575 42
"2571" "_fc_" "11" "3" "2" "1" "15" "0.2" "0.005" "1" "1" "102" 11 14 0.26327557294578 1276 8 4100 110 21 4 19 2.10909090909091 10.3852130325815 1.24403497506407 5.97044881937436 42
"2581" "_fc_" "11" "4" "2" "1" "15" "0.4" "0.005" "2.4" "5" "375" 27 17 0.717267080745342 4649 16 16123 747 81 10 38 4.29718875502008 41.9414672216441 2.99239968808951 22.2069253396461 42
"2591" "_fc_" "11" "4" "2" "1" "9" "1" "5e-05" "2.6" "5" "416" 195 1000 0.455130016958734 44822 504 43302 20135 199 195 1000 96.0862676930718 101.845513014201 76.2802772476679 33.6995680426186 42
"2601" "_fc_" "11" "5" "2" "1" "9" "0.8" "5e-04" "0.5" "0.8" "6" 20 30 0.975532945736434 5456 33 43739 2059 199 8 992 3.94657600777076 103.764635316699 2.62455728700981 55.2133854824152 42
"2611" "_fc_" "11" "6" "2" "1" "6" "0.7" "5e-05" "0.9" "1.2" "87" 191 835 0.999895211149534 61608 821 59811 59803 199 189 1000 99.4250790094142 53.125 57.4403710409202 54.8854326236545 42
"2621" "_fc_" "11" "9" "2" "1" "4" "0.7" "5e-05" "0.7" "1.2" "47" 191 995 0.99998823930659 91776 285 89535 89533 199 189 1000 99.2445578725163 92 57.5954416690259 0 42
"2631" "_fc_" "11" "9" "3" "1" "3" "0.6" "5e-04" "1.2" "1.2" "144" 191 920 0.999093503852609 87634 434 85463 85404 199 190 1000 99.4672849046883 119.389830508475 58.2229838895526 61.8942415429551 42
"2641" "_fc_" "12" "10" "5" "1" "6" "1" "5e-05" "1.2" "0.5" "131" 198 242 0.0578252671275927 120565 86 121715 5650 199 24 245 20.4725663716814 103.020074957998 37.9546744240661 55.211470541929 42
"2651" "_fc_" "12" "3" "2" "1" "5" "0.5" "5e-05" "1.8" "0.5" "238" 25 40 0.634175334323923 3526 36 13869 504 80 12 53 4.90277777777778 37.9805462027684 3.80651218468421 20.7518493242191 42
"2661" "_fc_" "12" "4" "2" "1" "12" "0.6" "0.005" "1.3" "5" "175" 22 20 0.710464432686655 4474 17 15436 714 67 7 53 2.95658263305322 35.1772856948784 2.10843961686999 18.5601270369146 42
"2671" "_fc_" "12" "8" "3" "1" "12" "0.7" "5e-04" "1.7" "0.8" "233" 191 741 0.998901715193719 90060 453 86335 86243 199 190 1000 99.7531277900815 97.054347826087 57.9663394194486 63.9101986960782 42
"2681" "_fc_" "12" "9" "5" "1" "16" "0.7" "0.005" "1.3" "5" "176" 25 15 0.553664797033939 12406 12 36827 1546 65 12 31 5.69922380336352 34.0625832601117 4.07559149070053 18.2735014834915 42
"2691" "_fc_" "13" "10" "2" "1" "17" "0.2" "0.005" "1.9" "5" "279" 191 760 0.996488518175265 104811 462 101925 101460 199 189 1000 99.3559235166568 99.6838709677419 57.589942809726 56.346383497605 42
"2701" "_fc_" "13" "4" "3" "1" "15" "0.7" "5e-04" "0.9" "1.2" "89" 19 22 0.302321460216197 4447 16 11386 519 32 14 27 10.5510597302505 16.4931443820742 2.39061748584061 9.72783618863837 42
"2711" "_fc_" "13" "5" "4" "1" "13" "1" "0.005" "2.3" "5" "360" 27 11 0.249855072463768 7435 8 24007 734 48 19 15 7.03950953678474 23.9926953981008 5.96349218576702 13.3491964804955 42
"2721" "_fc_" "13" "7" "4" "1" "3" "0.6" "5e-05" "2.4" "1.2" "372" 199 110 0.0446059340747581 62984 63 99628 4444 199 199 110 191.374437443744 92.9080832913095 5.37143720346725 54.8008974667441 42
"2731" "_fc_" "13" "8" "2" "1" "2" "0.2" "5e-04" "2.5" "0.5" "377" 191 680 0.999190807574041 74473 982 72310 72268 199 189 1000 99.0138650578403 81.3571428571429 57.753212913933 65.5181305864268 42
"2741" "_fc_" "14" "10" "2" "1" "10" "0.3" "5e-05" "1.5" "1" "203" 191 334 0.999972193643467 115230 793 111481 111471 199 189 1000 100.19472329126 109.3 57.7010249759152 49.9801071538578 42
"2751" "_fc_" "14" "10" "3" "1" "4" "0.9" "5e-05" "2.9" "5" "477" 191 789 0.999968991767314 138901 457 136767 136764 199 190 1000 99.992841683484 34 57.9028890302179 0 42
"2761" "_fc_" "14" "4" "2" "1" "12" "0.4" "0.005" "1.9" "5" "278" 37 30 0.533516988062443 7567 26 19261 887 77 17 50 6.75197294250282 39.401001415043 5.43683553552529 21.3236782829518 42
"2771" "_fc_" "14" "5" "2" "1" "14" "0.8" "5e-05" "3" "0.8" "486" 190 999 0.999545838945094 67992 496 65346 65325 199 189 1000 99.8231305013395 68.9523809523809 57.4434655702877 65.4793678882716 42
"278" "_fc_" "14" "5" "2" "1" "4" "0.8" "5e-04" "2.5" "1" "383" 190 998 0.998517444202723 66678 514 65902 65824 199 189 1000 99.7324076324745 91.8717948717949 57.448341728614 46.4152233687716 42
"2791" "_fc_" "14" "6" "2" "1" "5" "0.4" "5e-04" "1.3" "1.2" "171" 190 999 0.999238222926443 70509 806 68107 68040 199 189 1000 99.2340241034685 92.3432835820896 57.9068584869229 56.1897629625006 42
"2801" "_fc_" "14" "7" "2" "1" "11" "0.7" "5e-04" "0.5" "1" "13" 191 987 0.999324056592779 91336 833 90622 90576 199 189 1000 99.7716061649885 105.021739130435 57.7320189668219 58.4163177851436 42
"2811" "_fc_" "14" "7" "4" "1" "17" "0.4" "5e-05" "1.8" "5" "251" 64 36 0.919634794822916 27464 34 81280 3688 176 33 81 21.1201193058568 90.7335163418909 7.87021430215125 49.7157510226759 42
"2821" "_fc_" "14" "8" "6" "1" "4" "0.6" "5e-04" "1.8" "0.8" "241" 31 11 0.67850408548083 14861 9 65719 2646 89 15 21 6.35336356764928 46.3021261078433 4.63514172131266 24.5621366853613 42
"2831" "_fc_" "15" "10" "3" "1" "19" "0.9" "5e-04" "2.7" "0.8" "426" 190 1000 0.99940226275953 149149 392 145489 145401 199 190 1000 99.5719836864946 102.113636363636 57.7240430856713 57.6420647444571 42
"2841" "_fc_" "15" "3" "2" "1" "20" "0.5" "5e-04" "2.9" "0.5" "462" 27 21 0.262599469496021 4293 15 16729 598 69 21 25 10.3829431438127 32.4225404500651 5.79107295729919 19.0606724758601 42
"2851" "_fc_" "15" "3" "2" "1" "6" "0.4" "5e-05" "2.2" "5" "340" 40 53 0.0241914947797301 5782 42 13538 295 48 40 53 30.4949152542373 22.6965189156536 9.2202347670469 13.7460332170485 42
"2861" "_fc_" "15" "3" "2" "1" "8" "0.9" "5e-04" "1.4" "5" "194" 24 27 0.276675402470985 4334 20 10395 304 37 15 33 6.12828947368421 18.3999603607175 3.98594755641982 10.5021672216383 42
"2871" "_fc_" "15" "8" "2" "1" "11" "0.2" "5e-05" "2" "0.8" "286" 191 952 0.999943289439359 96059 563 92947 92943 199 189 1000 99.2749319475377 84 57.646327080626 40.4227658628155 42
"2881" "_fc_" "15" "9" "4" "1" "15" "0.5" "0.005" "2.9" "5" "479" 115 49 0.910430739538556 68369 95 116821 5071 199 18 384 8.25517649378821 103.599096196868 5.53607145040165 55.3206977693265 42
"2891" "_fc_" "16" "10" "2" "1" "2" "0.7" "0.005" "1" "1.2" "104" 191 632 0.995843546053214 143713 613 141632 141065 199 190 1000 99.6581221422748 97.0776014109347 57.9438932335569 58.1898407939201 42
"2901" "_fc_" "16" "10" "3" "1" "12" "0.7" "0.005" "2.1" "5" "320" 191 542 0.993929079637032 149006 938 146037 145003 199 189 1000 99.8842644634939 95.5473887814313 57.5381643928021 57.6452261570101 42
"2911" "_fc_" "16" "5" "3" "1" "13" "0.9" "0.005" "1.7" "1" "234" 34 21 0.400702609693146 12301 17 36356 1571 80 29 31 15.4474856779122 40.7960327727469 8.26728714076077 22.6481196408685 42
"2921" "_fc_" "16" "5" "4" "1" "13" "0.8" "5e-05" "2.9" "1" "468" 170 62 0.0869750154444456 28407 26 116819 4483 197 165 65 149.37184920812 92.816452428429 9.0705146690259 56.7834316618646 42
"2931" "_fc_" "16" "5" "4" "1" "20" "1" "5e-04" "0.7" "5" "50" 58 76 0.0452377035696661 8967 19 36557 1665 58 58 76 54.8198198198198 26.5936031181933 2.29782845149841 15.8903854726391 42
"2941" "_fc_" "16" "7" "2" "1" "20" "0.6" "5e-05" "2" "0.8" "290" 190 1000 0.999894509204072 103102 311 99220 99210 199 190 1000 99.9178510230823 127.2 57.7017438260864 32.6863886044329 42
"2951" "_fc_" "16" "7" "6" "1" "6" "0.2" "5e-04" "2.4" "0.5" "364" 46 14 0.199063632014216 16523 10 72689 1040 96 40 17 18.9182692307692 48.2238272690477 13.9305320667161 27.8061036040589 42
"2961" "_fc_" "16" "8" "2" "1" "18" "0.4" "0.005" "1.3" "1" "158" 190 999 0.994774785392971 109213 857 107219 106655 199 189 1000 99.5346491022456 102.38829787234 57.7542785824977 55.2590534566699 42
"2971" "_fc_" "16" "8" "4" "1" "6" "0.6" "5e-05" "2.2" "1.2" "332" 88 32 0.924486239942602 51219 33 116690 4070 199 44 142 29.3633906633907 101.953409696324 9.11027907713694 57.2731412117113 42
"2981" "_fc_" "17" "4" "2" "1" "18" "0.8" "5e-04" "0.7" "0.8" "34" 39 63 0.864219664087564 12985 67 52391 2371 165 23 183 13.4677351328553 84.2356057576969 8.011286388212 46.4176761532965 42
"2991" "_fc_" "17" "4" "3" "1" "14" "0.3" "0.005" "2.5" "0.5" "376" 25 12 0.306676766583703 5728 7 25989 1054 66 20 15 7.89753320683112 31.1390014036495 6.16017087508109 16.9623699674298 42
"3001" "_fc_" "17" "4" "3" "1" "15" "1" "0.005" "1.9" "1" "264" 23 11 0.325031658927818 6495 9 23129 824 47 16 16 5.4368932038835 23.9404169468729 4.95161503245658 13.1978614246985 42
"3021" "_fc_" "17" "5" "2" "1" "7" "0.3" "5e-04" "2.8" "0.8" "447" 133 195 0.939549556158756 46895 182 66980 3064 199 16 632 7.36912532637076 104.13779022467 5.200313887657 55.1475872480114 42
"3031" "_fc_" "17" "6" "2" "1" "17" "0.6" "0.005" "0.7" "1" "41" 191 900 0.991761966005075 91610 539 89552 88842 199 189 1000 98.9673915490421 97.6929577464789 57.493553367317 56.3722648946218 42
"3041" "_fc_" "17" "6" "2" "1" "4" "0.4" "5e-04" "1.4" "5" "193" 190 1000 0.99925867289884 84566 213 83449 83388 199 190 1000 99.7372763467166 76.6393442622951 57.6610698518646 57.6388274189327 42
"3051" "_fc_" "17" "6" "4" "1" "4" "0.5" "5e-05" "0.8" "0.5" "53" 70 67 0.102942852583829 15632 31 62106 2504 94 67 72 62.9636581469649 46.7230629844636 2.81040905877709 28.4978089209876 42
"3061" "_fc_" "17" "7" "4" "1" "20" "0.3" "5e-05" "2" "0.5" "281" 61 22 0.779113204482703 30336 21 123133 5169 199 30 45 14.0965370477849 104.694059204503 9.1081482505298 55.3901361134234 42
"3071" "_fc_" "17" "8" "3" "1" "12" "0.3" "0.005" "1.3" "0.8" "156" 126 1000 0.98475257255174 72644 994 105714 71297 199 126 1000 66.20640419653 162.947264433274 38.3613349424688 25.7376559112017 42
"3081" "_fc_" "18" "10" "4" "1" "10" "0.8" "5e-04" "1.4" "1.2" "189" 190 999 0.998628106664707 173259 117 170769 170508 199 189 1000 99.0259459966688 104.804597701149 57.567863346995 55.8987764584259 42
"3091" "_fc_" "18" "3" "2" "1" "3" "0.8" "5e-04" "2.3" "0.5" "342" 27 19 0.328734997930749 5516 14 21587 816 65 17 24 7.13602941176471 32.6990515622743 5.33674618076473 18.1415312224367 42
"3101" "_fc_" "18" "5" "2" "1" "16" "1" "0.005" "2.2" "1" "328" 190 999 0.986656255826962 90169 893 90458 89226 199 189 1000 99.8438011341986 95.6371753246753 57.77141165936 55.9622480484566 42
"3111" "_fc_" "18" "8" "2" "1" "4" "0.8" "5e-05" "1.3" "0.5" "155" 191 891 0.99993855323594 137655 654 135771 135762 199 189 1000 99.4708239418983 109.222222222222 57.7661480282979 39.6382951758075 42
"3121" "_fc_" "18" "9" "2" "1" "7" "0.2" "5e-04" "1.8" "5" "248" 190 997 0.999518585147085 127775 919 125022 124962 199 189 1000 98.7928490261039 107.166666666667 57.8753446887554 64.8152960254758 42
"3131" "_fc_" "19" "3" "2" "1" "12" "0.4" "0.005" "2.7" "0.5" "419" 22 15 0.257457065381139 3762 11 17119 780 56 19 18 8.41923076923077 26.8679845767795 5.7027245631775 15.7270104222139 42
"3141" "_fc_" "19" "6" "2" "1" "15" "0.7" "5e-04" "1.9" "5" "280" 190 1000 0.999273711335078 106685 928 105307 105230 199 190 1000 99.6005036586525 95.012987012987 57.7473434164885 58.3238448814019 42
"3151" "_fc_" "19" "6" "3" "1" "15" "0.8" "5e-04" "3" "0.8" "487" 113 36 0.850200732342171 62912 34 110121 4740 198 29 192 14.8715189873418 103.298440895418 8.69961003876652 55.8892806479389 42
"3161" "_fc_" "19" "6" "5" "1" "12" "0.3" "5e-05" "0.5" "0.8" "8" 50 78 0.0486622283632709 9125 21 41499 1307 53 49 79 45.6962509563887 23.9328722133758 2.25489286436742 15.0166030621395 42
"3171" "_fc_" "19" "8" "2" "1" "12" "0.3" "5e-04" "0.8" "5" "70" 190 998 0.999449054492749 125859 891 124354 124285 199 189 1000 99.4234300197128 96.463768115942 57.5980471654008 57.154223689877 42
"3181" "_fc_" "19" "9" "6" "1" "19" "0.8" "5e-05" "1.9" "1.2" "269" 199 107 0.0472490462149056 74440 36 214671 10143 199 199 107 189.932268559598 94.130436908394 6.51491673478454 54.5968514351906 42
"3191" "_fc_" "20" "10" "4" "1" "16" "0.2" "0.005" "3" "0.8" "484" 70 40 0.839011867498367 53193 27 154591 6784 199 20 318 9.40315448113208 102.81266787094 6.29036424754677 55.4058638625283 42
"3201" "_fc_" "20" "4" "2" "1" "13" "0.8" "0.005" "1.8" "5" "253" 44 33 0.645133991537377 14922 29 64825 2902 167 20 101 9.99379738111647 86.8040146633723 6.4306522183536 46.5805743143905 42
"3211" "_fc_" "20" "7" "5" "1" "10" "1" "0.005" "0.5" "0.5" "1" 18 15 0.1714433255874 11118 9 34095 943 34 15 19 6.22269353128314 17.2849903474903 4.88022509557417 9.86297391192973 42
"3221" "_fc_" "21" "10" "3" "1" "13" "0.7" "5e-05" "2" "0.5" "282" 191 136 0.999903005221552 197189 597 193049 193042 199 189 1000 100.24385884937 89.5714285714286 57.4916399648822 54.1105570194244 42
"3231" "_fc_" "21" "10" "8" "1" "20" "1" "5e-05" "2" "1" "293" 199 76 0.0437790970828172 129070 37 327782 14350 199 199 76 191.223693379791 92.2680772863013 5.67827442903072 53.9630097040704 42
"3241" "_fc_" "21" "4" "2" "1" "11" "0.3" "0.005" "2.6" "1.2" "411" 37 21 0.456726286343986 10615 17 39365 1541 106 19 37 8.04412719013627 52.4740640862944 5.9440573483468 28.7202153005655 42
"3251" "_fc_" "21" "4" "2" "1" "13" "0.4" "5e-04" "2" "1.2" "294" 54 42 0.629748594724813 18249 39 59211 2300 160 23 80 9.76391304347826 80.2935987770378 7.14044788446043 43.8322963474789 42
"3261" "_fc_" "21" "5" "4" "1" "20" "1" "5e-05" "2" "0.8" "288" 93 41 0.0762658487827587 23243 18 93471 4015 115 91 43 79.0871731008717 54.0873725630478 6.73229078889511 33.270330074932 42
"3271" "_fc_" "21" "6" "4" "1" "5" "0.4" "5e-04" "1.2" "1" "142" 68 50 0.0795638519905592 15048 19 62796 2512 83 66 54 58.9450636942675 37.9331829341119 4.33973512919403 23.5596377527943 42
"3281" "_fc_" "21" "7" "2" "1" "16" "0.3" "5e-05" "2.4" "0.5" "362" 191 321 0.999947116062615 121869 200 119660 119649 199 189 1000 99.9374253023427 80.7272727272727 57.6759961429782 58.672124401782 42
"3291" "_fc_" "21" "8" "6" "1" "10" "0.2" "5e-04" "1.2" "0.5" "134" 28 12 0.478901805589908 17037 11 87169 2406 79 15 19 7.11970074812968 39.6718143529606 4.97835339962258 21.5225893183666 42
"3301" "_fc_" "21" "9" "7" "1" "17" "0.9" "0.005" "2.9" "1" "469" 52 11 0.284642557995557 38848 8 153303 3740 111 33 17 15.7997326203209 57.0259088143458 10.0436730170728 31.3529827156703 42
"3311" "_fc_" "22" "10" "3" "1" "12" "0.5" "5e-04" "1.5" "0.8" "202" 190 1000 0.999447815865726 194867 571 191338 191230 199 190 1000 100.347989332218 107.916666666667 57.9027520090284 55.4325598505859 42
"3321" "_fc_" "22" "10" "7" "1" "17" "0.5" "5e-05" "1.9" "5" "276" 58 24 0.660341085271318 51818 21 156336 6927 126 14 44 5.69193012848275 65.4004377246351 4.27492569917822 34.1199190293213 42
"3331" "_fc_" "22" "3" "2" "1" "20" "0.6" "0.005" "1" "0.8" "98" 17 20 0.09093664746893 3916 8 10926 309 29 16 22 7.21035598705502 13.2814354337383 5.16460445325448 7.79184180363766 42
"3341" "_fc_" "22" "3" "2" "1" "20" "0.8" "0.005" "2.8" "1" "454" 29 16 0.229986431478969 7015 12 26121 698 69 22 22 9.58166189111748 32.0310348896668 6.93419005956849 18.3099634130417 42
"3351" "_fc_" "22" "5" "4" "1" "15" "0.9" "5e-04" "1.6" "0.5" "216" 55 27 0.128038897893031 21407 19 83948 3634 104 52 29 37.8948816730875 51.06311477451 8.6435331135243 30.0664993864831 42
"3361" "_fc_" "22" "6" "2" "1" "12" "1" "0.005" "1.4" "1.2" "190" 190 998 0.992648338951933 133191 536 130686 129673 199 189 1000 99.7160704232955 105.188548864758 57.9788084716418 57.34926097479 42
"3371" "_fc_" "22" "6" "4" "1" "17" "1" "5e-04" "2.1" "1" "308" 53 20 0.418605924546898 31552 17 98504 2999 117 39 31 26.1333777925975 58.3649233024449 9.47569217115045 32.8733592646234 42
"3381" "_fc_" "22" "6" "5" "1" "5" "0.7" "0.005" "2.3" "5" "358" 39 15 0.0711908476339054 15178 8 49306 1033 50 38 16 23.7783155856728 24.3282787479543 11.9113421563735 14.5070194102795 42
"3391" "_fc_" "22" "7" "4" "1" "14" "0.4" "5e-04" "2.6" "0.5" "400" 88 24 0.543732826820588 54760 22 160549 5439 199 54 40 29.7896672182386 103.735207272258 15.9454140774879 56.770853896378 42
"3401" "_fc_" "22" "9" "4" "1" "19" "0.8" "0.005" "1.8" "5" "252" 190 1000 0.977805045702177 184765 831 184890 180677 199 190 1000 99.4607946777952 104.580583906955 57.763876337794 59.8467731093815 42
"3411" "_fc_" "23" "10" "2" "1" "15" "0.8" "5e-04" "0.6" "1" "22" 191 681 0.999577605406651 222218 547 216121 216026 199 190 1000 99.5683991741735 103.4 57.8219603513397 56.5149951858006 42
"3421" "_fc_" "23" "3" "2" "1" "17" "0.3" "0.005" "1.2" "5" "150" 15 17 0.184709714504694 3494 7 9358 389 24 11 21 5.10796915167095 11.5748689931988 3.28518436757252 6.85837012688862 42
"3431" "_fc_" "23" "6" "2" "1" "20" "0.5" "5e-04" "2.7" "1" "432" 190 1000 0.99917528279119 122244 271 120715 120618 199 190 1000 99.4754431345239 87.319587628866 57.5874554764413 58.6858774876447 42
"3441" "_fc_" "23" "6" "5" "1" "17" "0.3" "0.005" "2.4" "0.5" "363" 38 11 0.26738647189584 16715 7 79193 2825 90 34 14 16.4297345132743 43.6909438508276 10.7878771783838 24.721745226839 42
"3451" "_fc_" "23" "6" "5" "1" "5" "0.3" "5e-04" "3" "0.5" "482" 50 13 0.263106030744974 23993 10 119580 3136 123 44 17 24.3807397959184 60.2928789804541 13.5456390421487 34.5732162292027 42
"3461" "_fc_" "24" "10" "2" "1" "16" "0.8" "5e-05" "1.2" "0.5" "132" 190 999 0.999958487659304 231651 905 225629 225613 199 189 1000 99.8835439447195 110.6875 57.76937965867 65.5303682781248 42
"3471" "_fc_" "24" "10" "5" "1" "20" "1" "0.005" "2.4" "1.2" "371" 50 15 0.653069762577136 55337 13 238560 11068 199 21 136 9.80204192265992 104.237120426213 6.47239255238567 55.3166589142921 42
"3481" "_fc_" "24" "10" "8" "1" "9" "0.7" "5e-05" "2.8" "0.8" "446" 67 14 0.662919092551696 71282 13 361493 16235 198 23 25 9.54770557437635 104.935118085606 7.04514649062234 53.0861810923925 42
"3491" "_fc_" "24" "3" "2" "1" "7" "0.9" "5e-04" "1.4" "0.8" "183" 23 21 0.388882612134222 7546 17 25218 904 59 17 31 7.27544247787611 27.9072550793781 4.98551776658109 15.7027170999317 42
"3501" "_fc_" "24" "4" "2" "1" "11" "0.4" "0.005" "2.7" "0.8" "424" 48 26 0.43711385701677 16623 23 65675 2695 148 30 42 13.4204081632653 73.4654017148301 9.36864959481994 39.7970074347849 42
"3511" "_fc_" "24" "4" "2" "1" "13" "0.9" "5e-04" "1.9" "0.8" "260" 54 39 0.810451500741422 25100 30 93506 4251 199 22 251 10.4434250764526 103.481351184808 6.81450259254027 55.7200632018554 42
"3521" "_fc_" "24" "4" "2" "1" "14" "0.8" "5e-05" "2.2" "0.5" "322" 198 372 0.0451915892838083 91528 111 94171 4434 199 198 372 183.624267027515 94.7182767420351 9.95210761314248 55.6813933605884 42
"3531" "_fc_" "24" "7" "2" "1" "18" "0.6" "5e-05" "1" "0.5" "95" 190 1000 0.999944460257843 153578 516 150722 150714 199 190 1000 99.9707193757713 103.375 57.829513552276 45.0553231356423 42
"3541" "_fc_" "24" "7" "4" "1" "5" "0.7" "5e-04" "1.1" "0.8" "121" 118 76 0.197126085843166 44936 38 160690 7078 178 108 95 97.3564566261656 85.8674582714892 6.34166464431507 52.0806175428897 42
"3551" "_fc_" "24" "8" "5" "1" "19" "1" "0.005" "1.9" "0.5" "257" 50 13 0.461484172288531 38909 11 189907 8134 164 33 24 14.2023604622572 83.7067056163457 9.84307535194192 44.9632123147151 42
"3561" "_fc_" "24" "9" "2" "1" "16" "1" "5e-04" "2.7" "0.8" "423" 190 1000 0.999553135579637 219934 221 215666 215567 199 190 1000 99.1041393163146 102.343434343434 57.6682899305273 55.8001465904302 42
"3571" "_fc_" "25" "10" "3" "1" "3" "0.8" "5e-05" "0.7" "0.5" "32" 190 999 0.999950435268461 238596 463 233265 233250 199 189 1000 99.4161243301179 98.5333333333333 57.5982975483892 65.1962604828864 42
"3581" "_fc_" "25" "10" "4" "1" "5" "0.5" "0.005" "2.5" "1.2" "389" 190 997 0.979922144033538 211281 778 209798 205481 199 189 1000 98.9698220273407 102.593699328237 57.5952345828511 56.7891800476725 42
"3591" "_fc_" "25" "10" "5" "1" "14" "0.8" "0.005" "0.8" "0.8" "59" 30 19 0.67522155964814 33689 17 194599 9117 164 19 79 9.67017659317758 84.8621753054205 5.77550262430643 45.5355677409295 42
"3601" "_fc_" "25" "3" "2" "1" "19" "0.6" "5e-04" "2.5" "1.2" "390" 35 24 0.233795168140361 9107 16 27042 1053 62 25 29 10.3960113960114 30.0625649313171 7.34431981231573 16.8201381980165 42
"3611" "_fc_" "25" "5" "2" "1" "6" "0.7" "5e-05" "2" "0.5" "283" 190 1000 0.999871749067891 116019 574 114408 114388 199 190 1000 99.722567052488 134.4 57.6620277550735 63.583678806171 42
"3621" "_fc_" "25" "6" "2" "1" "18" "0.9" "0.005" "1.9" "0.8" "259" 190 1000 0.992441091390112 147068 542 144130 143017 199 190 1000 99.8236643196263 103.199460916442 57.611036328968 60.0164974297726 42
"3631" "_fc_" "25" "7" "3" "1" "2" "0.2" "0.005" "2.6" "0.5" "397" 50 15 0.531343493717222 26516 14 136245 5918 196 32 29 15.0412301453194 95.0155762044703 9.85008413598482 50.9158578868348 42
"3641" "_fc_" "25" "9" "4" "1" "16" "0.3" "5e-05" "1.3" "1" "160" 192 259 0.824451830206777 186558 129 192516 9059 199 80 384 32.1776134231151 103.322615108718 32.9733448154042 56.3954289824596 42
"3651" "_fc_" "26" "10" "7" "1" "18" "0.9" "5e-05" "1.6" "0.8" "222" 71 24 0.64495224656711 86701 22 262962 11086 158 47 38 24.5837993866137 79.0843033873811 14.2785664744614 43.3185204388367 42
"3661" "_fc_" "26" "4" "3" "1" "6" "0.3" "0.005" "1.2" "0.8" "138" 17 12 0.178840063341251 6304 8 23522 526 34 15 16 8.73574144486692 16.5499652113411 4.21432207977387 9.67197054029307 42
"3671" "_fc_" "26" "5" "4" "1" "17" "0.7" "5e-05" "0.7" "1" "44" 108 139 0.0415267296218736 20742 36 103412 4369 111 108 139 101.852826733806 51.0459194491282 3.70452795624838 30.8272615997038 42
"3681" "_fc_" "26" "8" "3" "1" "3" "1" "0.005" "1.3" "1.2" "166" 190 999 0.989953792506592 208269 663 206386 204379 199 189 1000 99.1703844328429 95.4309915296462 57.5356889806464 57.9517203410904 42
"3691" "_fc_" "27" "3" "2" "1" "7" "0.4" "5e-04" "1.5" "1" "206" 19 19 0.224919891545477 5297 13 18228 541 39 10 24 4.12199630314233 18.3365183468084 3.12337313030279 10.4038302333169 42
"3701" "_fc_" "27" "6" "2" "1" "15" "1" "0.005" "2" "1.2" "296" 190 998 0.992553674515146 162685 749 161942 160768 199 189 1000 99.6972283041401 95.2862010221465 57.5598790474684 57.5485549576384 42
"3711" "_fc_" "27" "6" "2" "1" "16" "0.7" "0.005" "0.7" "1.2" "45" 190 999 0.992019844082211 149434 647 147573 146389 199 189 1000 99.9073974137401 100.778716216216 57.7969008838573 57.4187803287842 42
"3721" "_fc_" "27" "6" "3" "1" "12" "0.6" "5e-05" "2.8" "1" "450" 192 194 0.0692121804625161 145220 62 152143 5687 199 185 198 109.971689818885 99.1036352215 73.8290470063163 56.598125831424 42
"3731" "_fc_" "27" "8" "4" "1" "19" "0.3" "5e-05" "1.1" "0.5" "110" 191 131 0.438352661314303 169104 105 194655 8556 194 170 184 124.81533426835 99.8189458299077 38.4019229077039 58.3174441791687 42
